>AA
-0.040433  -0.160412  -0.190626  -0.006992  0.008909  0.038774
0.428327  -0.244090  3.291951  2.809940  0.460313  35.744276
>AM					
1.711000  -0.513000  0.162000  -0.008000  0.020000  -0.018000
-0.513000  4.780000  3.361000  0.005000  -0.009000  -0.165000
0.162000  3.361000  11.915000  -0.008000  0.121000  -0.170000
-0.008000  0.005000  -0.008000  0.052000  0.002000  -0.002000
0.020000  -0.009000  0.121000  0.002000  0.034000  0.010000
-0.018000  -0.165000  -0.170000  -0.002000  0.010000  0.061000
0.598000  -0.853000  3.403000  0.600000  -2.725000  32.425000
>CM					
2.346000  -1.026000  -0.655000  -0.094000  -0.034000  -0.104000
-1.026000  3.312000  1.650000  0.045000  0.001000  -0.214000
-0.655000  1.650000  11.611000  0.349000  0.056000  -0.185000
-0.094000  0.045000  0.349000  0.064000  0.001000  -0.009000
-0.034000  0.001000  0.056000  0.001000  0.026000  0.004000
-0.104000  -0.214000  -0.185000  -0.009000  0.004000  0.057000
0.810000  -0.470000  3.395000  3.530000  -0.030000  35.790000
>GM					
2.187000  -1.085000  -0.336000  -0.087000  -0.011000  -0.037000
-1.085000  4.686000  3.280000  0.040000  0.066000  -0.185000
-0.336000  3.280000  12.704000  -0.010000  0.175000  -0.180000
-0.087000  0.040000  -0.010000  0.051000  -0.004000  -0.006000
-0.011000  0.066000  0.175000  -0.004000  0.031000  0.004000
-0.037000  -0.185000  -0.180000  -0.006000  0.004000  0.058000
0.645000  -0.570000  3.415000  1.950000  -2.450000  34.750000
>TM					
2.394000  -0.973000  -0.779000  -0.059000  -0.022000  -0.027000
-0.973000  4.292000  1.491000  0.036000  -0.052000  -0.269000
-0.779000  1.492000  11.985000  0.362000  0.042000  -0.146000
-0.059000  0.036000  0.362000  0.058000  0.002000  -0.006000
-0.022000  -0.052000  0.042000  0.002000  0.028000  0.009000
-0.027000  -0.269000  -0.146000  -0.006000  0.009000  0.067000
0.990000  -0.020000  3.340000  3.800000  -1.100000  38.300000
>gA					
2.222000  0.954000  0.733000  -0.057000  0.034000  0.049000
0.954000  4.239000  1.559000  -0.042000  -0.044000  -0.263000
0.733000  1.559000  11.920000  -0.362000  0.038000  -0.170000
-0.057000  -0.042000  -0.362000  0.056000  -0.002000  0.006000
0.034000  -0.044000  0.038000  -0.002000  0.029000  0.008000
0.049000  -0.263000  -0.170000  0.006000  0.008000  0.063000
-0.925000  -0.065000  3.340000  -3.550000  -1.025000  37.950000
>gC					
2.224000  1.043000  0.227000  -0.096000  0.012000  0.026000
1.043000  4.316000  3.323000  -0.041000  0.049000  -0.179000
0.227000  3.323000  12.436000  0.013000  0.168000  -0.179000
-0.096000  -0.041000  0.013000  0.050000  0.004000  0.006000
0.012000  0.049000  0.168000  0.004000  0.032000  0.005000
0.026000  -0.179000  -0.179000  0.006000  0.005000  0.054000
-0.545000  -0.705000  3.460000  -1.875000  -2.075000  34.650000
>gG					
2.286000  0.879000  0.476000  -0.097000  0.040000  0.101000
0.879000  3.064000  1.536000  -0.034000  0.000000  -0.214000
0.476000  1.536000  11.097000  -0.319000  0.044000  -0.193000
-0.097000  -0.034000  -0.319000  0.061000  -0.001000  0.009000
0.040000  0.000000  0.044000  -0.001000  0.027000  0.005000
0.101000  -0.214000  -0.193000  0.009000  0.005000  0.057000
-0.850000  -0.440000  3.390000  -3.600000  0.100000  36.100000
>gT					
1.995000  0.231000  -0.339000  -0.020000  -0.007000  0.017000
0.231000  4.557000  3.415000  0.011000  -0.036000  -0.163000
-0.339000  3.415000  11.930000  0.017000  0.119000  -0.183000
-0.020000  0.011000  0.017000  0.051000  -0.003000  0.001000
-0.007000  -0.036000  0.119000  -0.003000  0.037000  0.011000
0.017000  -0.163000  -0.183000  0.001000  0.011000  0.059000
-0.590000  -0.950000  3.440000  -0.400000  -2.700000  32.400000
>gM
2.498810  0.032610  -0.021050  -0.050900  -0.005430  -0.000880
0.032610  4.815160  3.221590  -0.001150  -0.058570  -0.242480
-0.021050  3.221590  12.953430  0.001080  0.169720  -0.172540
-0.050900  -0.001150  0.001090  0.054780  0.000070  0.000030
-0.005430  -0.058570  0.169710  0.000070  0.051280  0.012330
-0.000880  -0.242480  -0.172550  0.000030  0.012330  0.060640
0.000000  -1.070000  3.500000  0.000000  -2.870000  31.120000
>AH					
1.849000  -0.459000  0.150000  -0.001000  0.019000  -0.025000
-0.459000  4.716000  3.518000  -0.010000  -0.004000  -0.162000
0.150000  3.518000  12.019000  0.004000  0.114000  -0.164000
-0.001000  -0.010000  0.004000  0.051000  0.004000  -0.003000
0.019000  -0.004000  0.114000  0.004000  0.033000  0.009000
-0.025000  -0.162000  -0.164000  -0.003000  0.009000  0.062000
0.673000  -0.893000  3.398000  0.478000  -2.135000  31.935000
>CH					
2.540000  -1.104000  -0.640000  -0.090000  -0.029000  -0.105000
-1.104000  3.208000  1.718000  0.040000  0.002000  -0.226000
-0.640000  1.718000  11.568000  0.343000  0.043000  -0.198000
-0.090000  0.040000  0.343000  0.062000  0.002000  -0.010000
-0.029000  0.002000  0.043000  0.002000  0.026000  0.006000
-0.105000  -0.226000  -0.198000  -0.010000  0.006000  0.062000
0.875000  -0.525000  3.395000  3.495000  0.615000  35.435000
>GH					
2.155000  -0.936000  -0.358000  -0.082000  -0.013000  -0.061000
-0.936000  4.567000  3.444000  0.023000  0.067000  -0.189000
-0.358000  3.444000  12.815000  -0.007000  0.158000  -0.173000
-0.082000  0.023000  -0.007000  0.048000  -0.003000  -0.007000
-0.013000  0.067000  0.158000  -0.003000  0.030000  0.004000
-0.061000  -0.189000  -0.173000  -0.007000  0.004000  0.055000
0.587000  -0.650000  3.417000  1.927000  -1.787000  33.603000
>TH					
2.391000  -0.853000  -0.837000  -0.047000  -0.026000  -0.040000
-0.853000  4.079000  1.565000  0.022000  -0.048000  -0.259000
-0.837000  1.565000  12.072000  0.372000  0.044000  -0.162000
-0.047000  0.022000  0.372000  0.054000  0.003000  -0.006000
-0.026000  -0.048000  0.044000  0.003000  0.027000  0.010000
-0.040000  -0.259000  -0.162000  -0.006000  0.010000  0.067000
1.050000  -0.010000  3.330000  3.710000  -0.740000  37.980000
>JA					
3.003000  1.128000  1.093000  -0.065000  0.036000  0.067000
1.128000  5.180000  2.190000  -0.036000  -0.045000  -0.336000
1.093000  2.190000  15.804000  -0.480000  0.049000  -0.251000
-0.065000  -0.036000  -0.480000  0.071000  -0.004000  0.009000
0.036000  -0.045000  0.049000  -0.004000  0.037000  0.012000
0.067000  -0.336000  -0.251000  0.009000  0.012000  0.085000
-1.018000  -0.043000  3.335000  -3.695000  -0.635000  37.833000
>JC					
2.399000  1.059000  0.213000  -0.088000  0.007000  0.019000
1.059000  4.414000  3.368000  -0.027000  0.048000  -0.201000
0.213000  3.368000  12.537000  0.016000  0.147000  -0.171000
-0.088000  -0.027000  0.016000  0.049000  0.003000  0.007000
0.007000  0.048000  0.147000  0.003000  0.030000  0.007000
0.019000  -0.201000  -0.171000  0.007000  0.007000  0.059000
-0.630000  -0.735000  3.450000  -1.965000  -1.490000  34.170000
>JG					
2.345000  0.937000  0.629000  -0.092000  0.034000  0.115000
0.937000  2.986000  1.806000  -0.041000  0.000000  -0.204000
0.629000  1.806000  11.180000  -0.326000  0.038000  -0.219000
-0.092000  -0.041000  -0.326000  0.060000  -0.002000  0.010000
0.034000  0.000000  0.038000  -0.002000  0.026000  0.006000
0.115000  -0.204000  -0.219000  0.010000  0.006000  0.057000
-0.787000  -0.623000  3.403000  -3.330000  1.110000  34.860000
>JT					
2.115000  -0.005000  -0.330000  -0.019000  -0.003000  0.037000
-0.005000  4.218000  3.389000  0.036000  -0.045000  -0.145000
-0.330000  3.389000  11.669000  0.013000  0.100000  -0.179000
-0.019000  0.036000  0.013000  0.050000  -0.004000  0.002000
-0.003000  -0.045000  0.100000  -0.004000  0.036000  0.010000
0.037000  -0.145000  -0.179000  0.002000  0.010000  0.057000
-0.640000  -1.010000  3.430000  -0.200000  -1.960000  31.660000
>JH
2.793470  -0.050890  0.020380  -0.050400  -0.003410  0.004670
-0.050890  5.194690  3.507830  -0.000900  -0.056150  -0.260870
0.020390  3.507740  13.303390  -0.002940  0.133350  -0.164570
-0.050400  -0.000900  -0.002940  0.055350  0.000090  -0.000310
-0.003410  -0.056160  0.133340  0.000090  0.048940  0.012580
0.004670  -0.260890  -0.164590  -0.000310  0.012580  0.068300
-0.020000  -1.150000  3.500000  -0.030000  -1.950000  29.890000
